label,pred
0.0,0.022334602
0.0,0.6000162
0.0,0.25605744
0.0,0.6000162
0.0,0.3959158
0.0,0.21078196
0.0,0.00011068725
0.0,0.6000162
0.0,0.042241134
0.0,0.117174596
0.0,0.6000162
0.0,0.5953488
0.0,0.004620476
0.0,0.005210809
0.0,5.4811437e-05
0.0,0.52316713
0.0,0.0028835272
0.0,0.0061258697
0.0,0.6000162
0.0,0.0003395307
0.0,0.004528733
0.0,0.59931487
0.0,0.0063851313
0.0,0.32984886
0.0,0.518581
0.0,0.40667188
0.0,0.009562632
0.0,0.3041405
0.0,0.028804362
0.0,0.5953488
0.0,0.59891486
0.0,0.502638
0.0,0.44073638
0.0,0.31711856
0.0,0.035619333
0.0,9.084172e-05
0.0,0.6000162
0.0,0.05043311
0.0,8.394879e-05
0.0,0.007163314
0.0,0.6000162
0.0,6.0227492e-05
0.0,0.0008096463
0.0,0.0010168038
0.0,0.5953488
0.0,0.10724759
0.0,0.0003385533
0.0,0.21447654
0.0,0.00010860168
0.0,0.5953488
0.0,0.17260474
0.0,0.5953488
0.0,0.59606206
0.0,0.5953488
0.0,3.8131788e-05
0.0,0.00019755575
0.0,0.6000162
0.0,0.5775156
0.0,0.6000162
0.0,0.6000162
0.0,0.0008120033
0.0,0.028640077
0.0,0.313688
0.0,0.007366673
0.0,0.004461822
0.0,0.596058
0.0,0.0518663
0.0,0.517874
0.0,0.00017648916
0.0,0.59618014
0.0,0.3716992
0.0,0.00016871998
0.0,0.59932226
0.0,0.00018716924
0.0,0.00034930636
0.0,0.5990673
0.0,0.00020568316
0.0,0.06041222
0.0,0.0019062181
0.0,0.056185782
0.0,5.3122323e-05
0.0,0.6000162
0.0,0.25361168
0.0,0.064214975
0.0,7.395456e-05
0.0,0.0017667405
0.0,0.0006495979
0.0,0.6000162
0.0,0.6000162
0.0,0.00035726666
0.0,0.13636011
0.0,8.35271e-05
0.0,0.26116517
0.0,0.00010496523
0.0,0.5953488
0.0,0.16767043
0.0,0.26429254
0.0,0.5738327
0.0,0.01245011
0.0,0.19724461
0.0,0.0018735388
0.0,0.00035126926
0.0,0.27875406
0.0,0.6000162
0.0,0.5981676
0.0,0.4838252
0.0,0.0023756113
0.0,0.6000162
0.0,0.0025640773
0.0,0.6000162
0.0,1.8668688e-05
0.0,0.00012796755
0.0,0.49534884
0.0,0.006527958
0.0,0.59964126
0.0,0.00012766419
0.0,2.3915753e-05
0.0,0.0068116626
0.0,0.0013300158
0.0,0.02547671
0.0,0.008444341
0.0,0.39716062
0.0,0.0003146203
0.0,0.5982696
0.0,0.06976973
0.0,0.5953488
0.0,0.04730764
0.0,0.38285425
0.0,0.006948321
0.0,0.39700302
0.0,0.6000162
0.0,0.010130001
0.0,0.5953488
0.0,5.0562583e-05
0.0,0.02710161
0.0,0.09034748
0.0,0.018656472
0.0,0.02106191
0.0,6.15194e-05
0.0,2.8447073e-05
0.0,0.38043943
0.0,0.6000162
0.0,0.000617431
0.0,0.27531123
0.0,0.6000162
0.0,0.21716501
0.0,0.5732431
0.0,0.02962831
0.0,0.5884052
0.0,0.6000162
0.0,0.0074210595
0.0,0.6000162
0.0,0.5825897
0.0,0.0006347997
0.0,2.5225756e-05
0.0,0.6000162
0.0,0.354513
0.0,0.08101297
0.0,2.9754267e-05
0.0,0.41698715
0.0,0.29357594
0.0,0.6000162
0.0,0.5738539
0.0,0.0036945622
0.0,0.006001041
0.0,0.0052548517
0.0,0.12405686
0.0,0.6000162
0.0,0.6000162
0.0,0.5414377
0.0,0.5006157
0.0,0.045936856
0.0,0.00091628445
0.0,0.0149516575
0.0,8.341027e-06
0.0,1.992537e-05
0.0,0.3449206
0.0,0.6000162
0.0,4.9679562e-05
0.0,0.007149437
0.0,0.0008739533
0.0,0.596339
0.0,0.57192653
0.0,0.009911779
0.0,0.5460293
0.0,0.029484129
0.0,0.599817
0.0,0.02301255
0.0,0.3358277
0.0,0.36676052
0.0,0.57428503
0.0,0.12108201
0.0,0.30043763
0.0,0.6000162
0.0,0.5953488
0.0,0.006443079
0.0,0.6000162
0.0,0.14970571
0.0,0.028565936
0.0,0.0017615996
0.0,3.8347633e-05
0.0,0.00014108178
0.0,0.03653767
0.0,0.1870018
0.0,2.5075592e-06
0.0,0.36885104
0.0,2.1422873e-05
0.0,0.5953488
0.0,0.17024276
0.0,0.5970498
0.0,0.57786435
0.0,7.8667035e-05
0.0,0.5984867
0.0,0.011188377
0.0,9.655638e-05
0.0,0.00020258807
0.0,0.0005538099
0.0,0.17411956
0.0,3.048327e-05
0.0,0.02885263
0.0,0.00047958558
0.0,0.0004124423
0.0,0.4117094
0.0,0.58907616
0.0,0.50609803
0.0,0.008260145
0.0,0.12419327
0.0,0.6000162
0.0,0.0001011938
0.0,0.0066792686
0.0,0.042498235
0.0,0.27311695
0.0,0.10965576
0.0,0.0028427502
0.0,0.5999308
0.0,0.48276812
0.0,0.012528233
0.0,0.0077411807
0.0,0.032498702
0.0,0.5953488
0.0,0.5953488
0.0,0.008498995
0.0,4.3281547e-05
0.0,0.0019227362
0.0,0.448934
0.0,4.676857e-06
0.0,0.13080339
0.0,0.6000162
0.0,0.24267139
0.0,0.0017869812
0.0,0.59766054
0.0,9.184779e-06
0.0,0.5953488
0.0,0.39376968
0.0,0.14021997
0.0,0.5953488
0.0,0.06336299
0.0,0.35495356
0.0,0.2887398
0.0,0.5953488
0.0,0.005730681
0.0,0.6000162
0.0,0.6000162
0.0,0.22925356
0.0,4.003192e-05
0.0,1.1570606e-05
0.0,0.5237701
0.0,0.0002759905
0.0,0.51099336
0.0,0.44998014
0.0,0.09302745
0.0,0.00027306116
0.0,0.5953488
0.0,0.070329726
0.0,0.5852891
0.0,0.5103517
0.0,0.36916938
0.0,0.0046353512
0.0,0.5953488
0.0,0.4061251
0.0,0.5970213
0.0,0.3762855
0.0,0.5953488
0.0,5.080459e-05
0.0,0.22482544
0.0,0.34759438
0.0,0.6000162
0.0,0.6000162
0.0,0.119109474
0.0,0.6000162
0.0,1.4563742e-05
0.0,0.6000162
0.0,0.0031237183
0.0,0.6000162
0.0,5.357735e-05
0.0,0.0014927911
0.0,0.20621112
0.0,0.0008799621
0.0,0.5959287
0.0,2.9727013e-05
0.0,0.27177095
0.0,0.54065865
0.0,0.0005186262
0.0,0.5869244
0.0,0.0008002529
0.0,0.6000162
0.0,4.0595387e-05
0.0,0.000343148
0.0,0.00044899047
0.0,0.0013855939
0.0,0.0033305206
0.0,0.3482128
0.0,0.5974981
0.0,0.0057204776
0.0,0.33204406
0.0,0.26489758
0.0,0.2463965
0.0,0.6000162
0.0,4.952687e-05
0.0,0.00222831
0.0,8.511544e-05
0.0,0.00030536813
0.0,0.00023811201
0.0,0.34790525
0.0,0.00093571877
0.0,2.353901e-05
0.0,0.020417582
0.0,4.6738536e-05
0.0,0.5953488
0.0,0.006473271
0.0,0.34067938
0.0,0.6000162
0.0,0.5973758
0.0,5.9389953e-05
0.0,0.15890628
0.0,2.5688001e-05
0.0,1.18242815e-05
0.0,0.5953488
0.0,0.6000162
0.0,0.39350063
0.0,0.51767355
0.0,0.043504044
0.0,0.001639222
0.0,0.4183007
0.0,0.29549658
0.0,0.0014325863
0.0,0.5953488
0.0,0.06355306
0.0,0.41255614
0.0,1.7236503e-05
0.0,0.5953488
0.0,0.034617636
0.0,1.5693277e-05
0.0,0.50631213
0.0,0.45711407
0.0,0.008552199
0.0,0.0001074025
0.0,0.11905809
0.0,0.6000162
0.0,2.7326996e-06
0.0,0.023761207
0.0,0.011985778
0.0,1.20583645e-05
0.0,0.058872487
0.0,0.050444495
0.0,0.6000162
0.0,0.6000162
0.0,0.6000162
0.0,0.17664671
0.0,0.59673405
0.0,0.5789106
0.0,0.28993946
0.0,0.33080998
0.0,0.12572119
0.0,0.015636116
0.0,0.11864842
0.0,0.07450569
0.0,0.6000162
0.0,0.060394328
0.0,0.5148195
0.0,0.18424508
0.0,0.0024812322
0.0,0.00091452437
0.0,0.4999572
0.0,0.015286086
0.0,0.40670553
0.0,0.6000162
0.0,0.36406243
0.0,0.035832673
0.0,0.32912353
0.0,0.0015250413
0.0,0.4135825
0.0,0.5993572
0.0,0.0010886017
0.0,4.9763912e-05
0.0,0.59683645
0.0,0.26575983
0.0,0.014318445
0.0,0.12715393
0.0,0.28686357
0.0,0.01726147
0.0,0.012284212
0.0,0.2288404
0.0,0.10256133
0.0,5.1937703e-05
0.0,0.033822425
0.0,0.5953488
0.0,0.23529497
0.0,2.8725546e-05
0.0,0.5511362
0.0,0.007913777
0.0,3.6155274e-05
0.0,0.38427585
0.0,0.001230428
0.0,0.6000162
0.0,0.17696181
0.0,3.313611e-05
0.0,0.38908207
0.0,0.6000162
0.0,0.18650284
0.0,0.42059726
0.0,0.003606256
0.0,0.23341513
0.0,0.018332059
0.0,0.0024238566
0.0,0.0017578211
0.0,0.14562914
0.0,0.6000162
0.0,0.051694416
0.0,0.6000162
0.0,0.59906626
0.0,0.34430948
0.0,0.00015841039
0.0,0.07622414
0.0,0.4311423
0.0,0.2448717
0.0,0.5953488
0.0,5.766529e-05
0.0,0.3229365
0.0,0.0058559733
0.0,0.41596016
0.0,0.5953488
0.0,0.20286974
0.0,0.6000162
0.0,0.09440079
0.0,0.002000879
0.0,0.6000162
0.0,0.001957113
0.0,0.490489
0.0,0.57599455
0.0,0.35539004
0.0,0.6000162
0.0,0.5985285
0.0,0.57483596
0.0,0.59558403
0.0,0.47240746
0.0,0.014362382
0.0,0.51827306
0.0,0.5995723
0.0,0.014224806
0.0,0.15450552
0.0,0.08463504
0.0,0.0007897177
0.0,0.5953488
0.0,0.0006940848
0.0,3.2060198e-05
0.0,0.5953488
0.0,0.04025815
0.0,0.4159293
0.0,0.5914761
0.0,0.6000162
0.0,0.5205775
0.0,0.5217633
0.0,0.028036295
0.0,0.027207715
0.0,0.42185318
0.0,9.37526e-05
0.0,0.39498454
0.0,1.3238419e-05
0.0,0.02918256
0.0,0.17289846
0.0,0.59573513
0.0,0.58971655
0.0,0.0026767638
0.0,0.0012269744
0.0,0.2604531
0.0,0.6000162
0.0,0.6000162
0.0,0.1303159
0.0,0.41841546
0.0,0.24052523
0.0,0.6000162
0.0,3.973142e-06
0.0,0.00012788191
0.0,0.59828955
0.0,0.41258746
0.0,2.1938673e-05
0.0,0.0939559
0.0,6.568262e-05
0.0,0.49100626
0.0,0.0048717037
0.0,0.0020102025
0.0,0.0048051625
0.0,0.00032654815
0.0,0.5953488
0.0,1.731428e-05
0.0,0.00061777356
0.0,5.7128236e-05
0.0,0.00029186104
0.0,0.26107705
0.0,0.36500457
0.0,0.035779618
0.0,0.0012580922
0.0,0.0004932727
0.0,0.42445415
0.0,0.41356143
0.0,0.018283911
0.0,0.29851994
0.0,6.629901e-05
0.0,0.0073530907
0.0,0.008227062
0.0,0.30098268
0.0,0.0005809078
0.0,0.42204857
0.0,0.0017506033
0.0,0.32177252
0.0,0.010555722
0.0,0.32630524
0.0,0.6000162
0.0,0.5120375
0.0,0.3635244
0.0,0.40408814
0.0,1.537852e-05
0.0,0.11632656
0.0,0.44863743
0.0,0.5953488
0.0,5.8665173e-05
0.0,0.00031220986
0.0,0.006506236
0.0,0.22048415
0.0,0.2367028
0.0,0.09905426
0.0,9.951281e-06
0.0,0.00013690692
0.0,0.00063851464
0.0,0.6000162
0.0,0.00013928807
0.0,0.00014334827
0.0,0.44777223
0.0,0.004333489
0.0,0.00786103
0.0,0.0012503637
0.0,0.000114998926
0.0,0.5300827
0.0,0.5953488
0.0,0.0013115235
0.0,0.0056795375
0.0,0.002146515
0.0,0.4844925
0.0,3.020449e-05
0.0,0.07707611
0.0,0.032088976
0.0,0.31589782
0.0,0.3931071
0.0,0.047328383
0.0,0.59985375
0.0,0.5168569
0.0,1.6083683e-05
0.0,0.21306613
0.0,0.5997235
0.0,0.5953488
0.0,0.40857753
0.0,0.19260538
0.0,0.3134708
0.0,0.018069077
0.0,0.59782135
0.0,0.46088204
0.0,0.26466992
0.0,0.5975964
0.0,5.652326e-05
0.0,0.026510766
0.0,0.6000162
0.0,0.0004327971
0.0,0.083448835
0.0,8.128776e-05
0.0,0.21020675
0.0,0.062648855
0.0,0.01331212
0.0,0.6000162
0.0,0.6000162
0.0,0.00020454104
0.0,0.2578682
0.0,0.0045997174
0.0,0.31954482
0.0,0.23213285
0.0,8.605673e-06
0.0,0.5953488
0.0,0.5953488
0.0,0.35266203
0.0,0.5655293
0.0,5.883807e-05
0.0,0.25066856
0.0,0.6000162
0.0,0.0009346963
0.0,0.0032780936
0.0,0.5998108
0.0,0.5987062
0.0,1.7742881e-05
0.0,0.5975398
0.0,0.5953488
0.0,0.6000162
0.0,0.0007033156
0.0,0.6000162
0.0,0.0016920777
0.0,0.030446114
0.0,0.0014874592
0.0,0.24719098
0.0,1.75836e-05
0.0,0.00162178
0.0,0.029794348
0.0,0.06561933
0.0,0.044806235
0.0,0.5316876
0.0,0.5998657
0.0,0.00010785655
0.0,0.6000162
0.0,0.0063153706
0.0,0.0797285
0.0,3.682098e-05
0.0,0.044639386
0.0,0.037955366
0.0,0.03364463
0.0,0.0153378295
0.0,0.25788653
0.0,0.27953792
0.0,0.09511234
0.0,0.26712877
0.0,0.6000162
0.0,0.5953488
0.0,5.3646214e-05
0.0,0.32341185
0.0,0.23129398
0.0,0.5996223
0.0,0.5590003
0.0,0.6000162
0.0,0.00035825986
0.0,0.22449239
0.0,0.0042529893
0.0,0.35743707
0.0,0.5953488
0.0,0.5953488
0.0,0.5971062
0.0,5.8371366e-05
0.0,0.0014405196
0.0,0.050015826
0.0,0.01567535
0.0,0.0023418942
0.0,0.52138543
0.0,1.634893e-05
0.0,0.00013243199
0.0,0.47631758
0.0,0.3463565
0.0,0.0017625961
0.0,0.6000162
0.0,0.00012897723
0.0,0.00043659567
0.0,0.5953488
0.0,0.6000162
0.0,0.0078095496
0.0,0.0109961955
0.0,0.16630915
0.0,1.3225963e-05
0.0,0.0024457998
0.0,0.012189349
0.0,0.0005164187
0.0,0.457935
0.0,7.299683e-05
0.0,0.5790672
0.0,0.44908848
0.0,0.30993137
0.0,0.57225454
0.0,0.43290606
0.0,0.6000162
0.0,0.2853636
0.0,0.30936003
1.0,0.5678469
1.0,0.6922429
1.0,0.43380094
1.0,0.41624665
1.0,0.7512382
1.0,0.8844257
1.0,0.6217525
1.0,0.655776
1.0,0.79823357
1.0,0.41624665
1.0,0.41624665
1.0,0.6593292
1.0,0.65123016
1.0,0.8004477
1.0,0.7103696
1.0,0.41624665
1.0,0.72150075
1.0,0.5939932
1.0,0.64509696
1.0,0.79820716
1.0,0.66244006
1.0,0.57289606
1.0,0.41624665
1.0,0.51932865
1.0,0.41624665
1.0,0.6085627
1.0,0.49801475
1.0,0.6751526
1.0,0.8159334
1.0,0.41624665
1.0,0.7801814
1.0,0.6443562
1.0,0.59473616
1.0,0.6453192
1.0,0.4922231
1.0,0.55010366
1.0,0.6377083
1.0,0.7673295
1.0,0.41624665
1.0,0.6225787
1.0,0.6649804
1.0,0.79376286
1.0,0.7198273
1.0,0.6454817
1.0,0.58708465
1.0,0.6059317
1.0,0.81231964
1.0,0.43380094
1.0,0.43380094
1.0,0.7264805
1.0,0.5264831
1.0,0.764247
1.0,0.72892165
1.0,0.6363764
1.0,0.60771626
1.0,0.5206608
1.0,0.6072512
1.0,0.45448816
1.0,0.4931629
1.0,0.76653236
1.0,0.5904241
1.0,0.41624665
1.0,0.8298768
1.0,0.73243076
1.0,0.62574726
1.0,0.75211877
1.0,0.81167483
1.0,0.7822396
1.0,0.41624665
1.0,0.41624665
1.0,0.6055752
1.0,0.5887327
1.0,0.63879913
1.0,0.41624665
1.0,0.5624772
1.0,0.6140537
1.0,0.41624665
1.0,0.41624665
1.0,0.80581117
1.0,0.7748793
1.0,0.47103575
1.0,0.41624665
1.0,0.78984666
1.0,0.5514754
1.0,0.66730744
1.0,0.6983352
1.0,0.78847605
1.0,0.5682307
1.0,0.74867815
1.0,0.7535531
1.0,0.5657837
1.0,0.7588987
1.0,0.6236074
1.0,0.7561218
1.0,0.635522
1.0,0.6693905
1.0,0.61744195
1.0,0.7078068
1.0,0.72888196
1.0,0.76296836
1.0,0.62331074
1.0,0.7431899
1.0,0.5879222
1.0,0.59236133
1.0,0.8272508
1.0,0.6103337
1.0,0.737284
1.0,0.82407427
1.0,0.73072124
1.0,0.8082381
1.0,0.67883307
1.0,0.51317453
1.0,0.54688364
1.0,0.6894301
1.0,0.41624665
1.0,0.585946
1.0,0.62153924
1.0,0.623836
1.0,0.7091357
1.0,0.47804472
1.0,0.68880415
1.0,0.74324167
1.0,0.8296302
1.0,0.5417713
1.0,0.77986836
1.0,0.6373939
1.0,0.8615361
1.0,0.7542684
1.0,0.7134047
1.0,0.67956096
1.0,0.7589627
1.0,0.83634174
1.0,0.6016537
1.0,0.76364416
1.0,0.5144432
1.0,0.6810693
1.0,0.68444896
1.0,0.65670854
1.0,0.639815
1.0,0.6028881
1.0,0.81982076
1.0,0.6886397
1.0,0.65339196
1.0,0.9045428
1.0,0.8071017
1.0,0.7437943
1.0,0.79766995
1.0,0.7516678
1.0,0.7226672
1.0,0.65540314
1.0,0.7368058
1.0,0.80129015
1.0,0.68347275
1.0,0.7030344
1.0,0.6512023
1.0,0.5969372
1.0,0.43380094
1.0,0.41624665
1.0,0.58504075
1.0,0.4620786
1.0,0.7249709
1.0,0.68618125
1.0,0.7538114
1.0,0.5263623
1.0,0.5943241
1.0,0.5233304
1.0,0.53181076
1.0,0.6791795
1.0,0.7561291
1.0,0.5800647
1.0,0.49500942
1.0,0.5590781
1.0,0.655041
1.0,0.7593231
1.0,0.6307891
1.0,0.77387184
1.0,0.5807421
1.0,0.60093886
1.0,0.7264162
1.0,0.47103477
1.0,0.6304617
1.0,0.7697979
1.0,0.6863996
1.0,0.562254
1.0,0.6023558
1.0,0.79747033
1.0,0.5116351
1.0,0.5583693
1.0,0.63716924
1.0,0.6528631
1.0,0.7426498
1.0,0.62622917
1.0,0.5730307
1.0,0.6647014
1.0,0.6980943
1.0,0.54703957
1.0,0.5820765
1.0,0.6723416
1.0,0.41624665
1.0,0.5772607
1.0,0.60902536
1.0,0.41624665
1.0,0.43380094
1.0,0.41624665
1.0,0.6330024
1.0,0.5498498
1.0,0.75688475
1.0,0.7068821
1.0,0.43380094
1.0,0.88644665
1.0,0.7820783
1.0,0.5336973
1.0,0.6125259
1.0,0.71778166
1.0,0.7371171
1.0,0.69933003
1.0,0.73515666
1.0,0.6199258
1.0,0.6551434
1.0,0.683151
1.0,0.41624665
1.0,0.41624665
1.0,0.47369516
1.0,0.56924677
1.0,0.8013166
1.0,0.5769861
1.0,0.6259204
1.0,0.50749046
1.0,0.59891397
1.0,0.4653969
1.0,0.82182133
1.0,0.6585263
1.0,0.41624665
1.0,0.71312135
1.0,0.66963375
1.0,0.43380094
1.0,0.61034477
1.0,0.4966911
1.0,0.5988821
1.0,0.58411115
1.0,0.7712703
1.0,0.7366346
1.0,0.47417772
1.0,0.5591208
1.0,0.63877684
1.0,0.5438531
1.0,0.5629358
1.0,0.720691
1.0,0.610873
1.0,0.5094676
1.0,0.60172236
1.0,0.6963826
1.0,0.6369364
1.0,0.6642911
1.0,0.6453189
1.0,0.41624665
1.0,0.5667802
1.0,0.70366096
1.0,0.54576534
1.0,0.67946243
1.0,0.6004774
1.0,0.566726
1.0,0.6646157
1.0,0.69368595
1.0,0.41624665
1.0,0.48180342
1.0,0.41624665
1.0,0.41624665
1.0,0.49029878
1.0,0.41624665
1.0,0.43380094
1.0,0.41624665
1.0,0.41624665
1.0,0.6495915
1.0,0.66519904
1.0,0.6728557
1.0,0.62778896
1.0,0.8034544
1.0,0.77225673
1.0,0.82603985
1.0,0.70983636
1.0,0.7513219
1.0,0.6574124
1.0,0.8507691
1.0,0.83477277
1.0,0.680383
1.0,0.65638953
1.0,0.8576616
1.0,0.8245898
1.0,0.6463143
1.0,0.68836516
1.0,0.68795234
1.0,0.7339165
1.0,0.79927844
1.0,0.8056715
1.0,0.68233347
1.0,0.70106566
1.0,0.41624665
1.0,0.41624665
1.0,0.72057647
1.0,0.67392683
1.0,0.42331132
1.0,0.76076394
1.0,0.41624665
1.0,0.5910371
1.0,0.837765
1.0,0.8543344
1.0,0.80446345
1.0,0.6780637
1.0,0.82289636
1.0,0.6610488
1.0,0.71977985
1.0,0.72980285
1.0,0.8905257
1.0,0.7023315
1.0,0.5047572
1.0,0.48808578
1.0,0.48363295
1.0,0.43380094
1.0,0.5841912
1.0,0.6777076
1.0,0.61841846
1.0,0.78514826
1.0,0.699692
1.0,0.61350334
1.0,0.61769724
1.0,0.6656039
1.0,0.7121379
1.0,0.8420919
1.0,0.785835
1.0,0.7992049
1.0,0.7343935
1.0,0.7398001
1.0,0.80925363
1.0,0.63361734
1.0,0.90048444
1.0,0.6705742
1.0,0.64872897
1.0,0.67029214
1.0,0.82388383
1.0,0.6932217
1.0,0.776666
1.0,0.7306846
1.0,0.74257463
1.0,0.8683652
1.0,0.42862746
1.0,0.5399674
1.0,0.52423036
1.0,0.7037406
1.0,0.43380094
1.0,0.715903
1.0,0.69572884
1.0,0.6597824
1.0,0.80688673
1.0,0.6171393
1.0,0.85303086
1.0,0.7328388
1.0,0.81911004
1.0,0.4611612
1.0,0.4750752
1.0,0.73608345
1.0,0.74761415
1.0,0.812453
1.0,0.74275845
1.0,0.41624665
1.0,0.76998603
1.0,0.7694575
1.0,0.41624665
1.0,0.6438779
1.0,0.63067174
1.0,0.6544677
1.0,0.5470068
1.0,0.43380094
1.0,0.41624665
1.0,0.44566613
1.0,0.5068215
1.0,0.84798855
1.0,0.6314181
1.0,0.6453432
1.0,0.6473318
1.0,0.77670413
1.0,0.71101403
1.0,0.43380094
1.0,0.7765878
1.0,0.45855325
1.0,0.43380094
1.0,0.6881002
1.0,0.6717759
1.0,0.74049675
1.0,0.5696025
1.0,0.7130934
1.0,0.7197646
1.0,0.7922586
1.0,0.6516033
1.0,0.56547594
1.0,0.60674036
1.0,0.42875522
1.0,0.64047897
1.0,0.8444616
1.0,0.8299296
1.0,0.6820441
1.0,0.70771223
1.0,0.635708
1.0,0.7277735
1.0,0.7301484
1.0,0.8017461
1.0,0.61113924
1.0,0.8032234
1.0,0.7107872
1.0,0.72140473
1.0,0.61860543
1.0,0.7062523
1.0,0.77373475
1.0,0.7609662
1.0,0.58378553
1.0,0.7050013
1.0,0.6985623
1.0,0.65047747
1.0,0.6578276
1.0,0.65264976
1.0,0.70949
1.0,0.46996012
1.0,0.80850416
1.0,0.86337066
1.0,0.6379029
1.0,0.41624665
1.0,0.41624665
1.0,0.5807065
1.0,0.5752928
1.0,0.41624665
1.0,0.71150273
1.0,0.63203
1.0,0.8212627
1.0,0.71808803
1.0,0.6412113
1.0,0.6658373
1.0,0.70794654
1.0,0.41624665
1.0,0.6203027
1.0,0.7604426
1.0,0.48895684
1.0,0.82811534
1.0,0.7398862
1.0,0.8031913
1.0,0.80948937
1.0,0.673423
1.0,0.78724074
1.0,0.74751794
1.0,0.71540564
1.0,0.7344277
1.0,0.82898295
1.0,0.5810651
1.0,0.60427296
1.0,0.41624665
1.0,0.50907177
1.0,0.8711029
1.0,0.638204
1.0,0.6473603
1.0,0.64103734
1.0,0.6473878
1.0,0.81855637
1.0,0.6455657
1.0,0.6155347
1.0,0.6722885
1.0,0.74033064
1.0,0.72847104
1.0,0.75399137
1.0,0.8353451
1.0,0.57952815
1.0,0.6100221
1.0,0.67075175
1.0,0.66107476
1.0,0.5082995
1.0,0.6099359
1.0,0.75295377
1.0,0.53531504
1.0,0.4971133
1.0,0.41624665
1.0,0.49242398
1.0,0.6508811
1.0,0.4478016
1.0,0.71378326
1.0,0.5451809
1.0,0.41624665
1.0,0.54003894
1.0,0.5312412
1.0,0.43380094
1.0,0.4338081
1.0,0.5916036
1.0,0.41624665
1.0,0.773618
1.0,0.8279817
1.0,0.71059245
1.0,0.5703817
1.0,0.70119435
1.0,0.69281405
1.0,0.43380094
1.0,0.6868579
1.0,0.7093154
1.0,0.5295991
1.0,0.41624665
1.0,0.67505646
1.0,0.6251834
1.0,0.6059029
1.0,0.70146936
1.0,0.4405926
1.0,0.7242327
1.0,0.70368904
1.0,0.6987288
1.0,0.63136196
1.0,0.56704766
1.0,0.75628144
1.0,0.6062581
1.0,0.41624665
1.0,0.41624665
1.0,0.49810186
1.0,0.6958652
1.0,0.55084616
1.0,0.47460675
1.0,0.44100156
1.0,0.43380094
1.0,0.6192416
1.0,0.48970178
1.0,0.47452772
1.0,0.5360363
1.0,0.41624665
1.0,0.5206509
1.0,0.4932645
1.0,0.59254366
1.0,0.5269363
1.0,0.5145193
1.0,0.41624665
1.0,0.41624665
1.0,0.41624665
1.0,0.755128
1.0,0.58749086
1.0,0.8572851
1.0,0.7945398
1.0,0.6204215
1.0,0.64085
1.0,0.41624665
1.0,0.82205236
1.0,0.5175637
1.0,0.41624665
1.0,0.52020013
1.0,0.6873759
1.0,0.60047716
1.0,0.608019
1.0,0.59668887
1.0,0.84756535
1.0,0.45827767
1.0,0.532764
1.0,0.41624665
1.0,0.41624665
1.0,0.41624665
1.0,0.41624665
1.0,0.65591776
1.0,0.6110669
1.0,0.71177703
1.0,0.47110602
1.0,0.7170818
1.0,0.78161114
1.0,0.49095705
1.0,0.5847682
1.0,0.78023857
1.0,0.4931666
1.0,0.57042414
1.0,0.51423097
1.0,0.60577756
1.0,0.41624665
1.0,0.7275229
1.0,0.6249138
1.0,0.824853
1.0,0.89470994
1.0,0.6206388
1.0,0.6496995
1.0,0.7076315
1.0,0.79619026
1.0,0.70771164
1.0,0.81457967
1.0,0.7338765
1.0,0.5319196
1.0,0.5952272
1.0,0.52085555
1.0,0.61116546
1.0,0.6990264
1.0,0.6352179
1.0,0.5903944
1.0,0.49525014
1.0,0.51589096
1.0,0.45425543
1.0,0.56345206
1.0,0.744776
1.0,0.8450612
1.0,0.77442974
1.0,0.5758794
1.0,0.41624665
1.0,0.47917122
1.0,0.41624665
1.0,0.7245155
1.0,0.6370548
1.0,0.72791183
1.0,0.4355894
1.0,0.6253161
1.0,0.5842883
1.0,0.6813775
1.0,0.6358306
1.0,0.5557898
1.0,0.62305
1.0,0.7974767
1.0,0.70423555
1.0,0.7121125
1.0,0.8900505
1.0,0.657959
1.0,0.75399727
1.0,0.6065951
1.0,0.41624665
1.0,0.41624665
1.0,0.6076543
1.0,0.5215353
1.0,0.6471096
1.0,0.7077944
1.0,0.7580386
1.0,0.6043192
1.0,0.5869814
1.0,0.71823883
1.0,0.6157774
1.0,0.6508283
1.0,0.64123577
1.0,0.6265698
1.0,0.7466975
1.0,0.71065056
1.0,0.75044775
1.0,0.6939011
1.0,0.69725895
1.0,0.6753387
1.0,0.9041231
1.0,0.8558223
1.0,0.6809603
1.0,0.71101797
1.0,0.6906833
1.0,0.73829675
1.0,0.665515
1.0,0.7465295
1.0,0.764748
1.0,0.62605923
1.0,0.41624665
1.0,0.6824031
1.0,0.54061645
1.0,0.46908438
1.0,0.44414982
1.0,0.68359214
1.0,0.6958509
1.0,0.41624665
1.0,0.5967111
1.0,0.88112944
1.0,0.71184593
1.0,0.643854
1.0,0.68870485
1.0,0.5836214
1.0,0.43380094
1.0,0.5934931
1.0,0.5592119
1.0,0.62608105
1.0,0.7584909
1.0,0.624557
1.0,0.7999472
1.0,0.7165999
1.0,0.6409046
1.0,0.63608086
1.0,0.7568436
1.0,0.8690863
1.0,0.41899264
1.0,0.6417267
1.0,0.68067884
1.0,0.41624665
1.0,0.6593936
1.0,0.6883806
1.0,0.66188896
1.0,0.74692637
1.0,0.45211005
1.0,0.61675346
1.0,0.45233366
1.0,0.6618537
1.0,0.41624665
1.0,0.4557086
1.0,0.5149251
